[23:09:14] [Yara DETECT] File: C:\Users\ybi65\.antigravity\extensions\ms-python.debugpy-2025.18.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\inject_dll_amd64.exe | Rules Matched: PE_Process_Injection_Toolmark
[23:09:14] [Yara DETECT] File: C:\Users\ybi65\.antigravity\extensions\ms-python.debugpy-2025.18.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\inject_dll_x86.exe | Rules Matched: PE_Process_Injection_Toolmark
[23:09:15] [Yara DETECT] File: C:\Users\ybi65\.vscode\extensions\ms-python.debugpy-2025.18.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\inject_dll_amd64.exe | Rules Matched: PE_Process_Injection_Toolmark
[23:09:15] [Yara DETECT] File: C:\Users\ybi65\.vscode\extensions\ms-python.debugpy-2025.18.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\inject_dll_x86.exe | Rules Matched: PE_Process_Injection_Toolmark
[23:09:20] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Antigravity\resources\app\out\vs\workbench\workbench.desktop.main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:20] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\cursor\resources\app\extensions\cursor-agent-exec\dist\main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:21] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\cursor\resources\app\extensions\cursor-retrieval\dist\main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:21] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\cursor\resources\app\out\vs\workbench\api\node\extensionHostProcess.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:21] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Microsoft VS Code\07ff9d6178\resources\app\out\vs\sessions\sessions.desktop.main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:22] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Microsoft VS Code\07ff9d6178\resources\app\out\vs\workbench\workbench.desktop.main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:22] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Microsoft VS Code\cfbea10c5f\resources\app\out\vs\sessions\sessions.desktop.main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:22] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Microsoft VS Code\cfbea10c5f\resources\app\out\vs\workbench\workbench.desktop.main.js | Rules Matched: Suspicious_PowerShell_Loader
[23:09:25] [Yara DETECT] File: C:\Users\ybi65\AppData\Local\Programs\Python\Python312\Lib\site-packages\PySide6\QtWebEngineProcess.exe | Rules Matched: PE_Process_Injection_Toolmark
[23:09:26] [Yara DETECT] File: C:\Users\ybi65\AppData\Roaming\Antigravity\User\History\3ae9537f\Y5af.txt | Rules Matched: Mock_Hacker_Testing
[23:09:28] [Yara DETECT] File: C:\Users\ybi65\OneDrive\Desktop\testing_malware.txt.txt | Rules Matched: Mock_Hacker_Testing
[23:09:28] [Yara DETECT] File: C:\Users\ybi65\OneDrive\Desktop\capstone\ps_test.txt | Rules Matched: Suspicious_PowerShell_Loader
[23:09:28] [Yara DETECT] File: C:\Users\ybi65\OneDrive\Desktop\capstone\scanner_test\loader.ps1 | Rules Matched: Suspicious_PowerShell_Loader
[23:09:28] [Yara DETECT] File: C:\Users\ybi65\OneDrive\Desktop\capstone\scanner_test\note.txt | Rules Matched: Generic_Ransomware_Note
[23:09:29] [Yara DETECT] File: C:\Windows\assembly\GAC_MSIL\System.Management.Automation\1.0.0.0__31bf3856ad364e35\System.Management.Automation.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:30] [Yara DETECT] File: C:\Windows\assembly\NativeImages_v2.0.50727_64\System.Management.A#\61d3433b0bdde9309f0c6382a1168385\System.Management.Automation.ni.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:31] [Yara DETECT] File: C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P521220ea#\152aa9a6d23f8ee37af16554ddecb17d\Microsoft.PowerShell.Commands.Utility.ni.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:32] [Yara DETECT] File: C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\eda57493feda1c9930337a6de3cd461e\System.Management.Automation.ni.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:34] [Yara DETECT] File: C:\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Utility\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Utility.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:35] [Yara DETECT] File: C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management.Automation\v4.0_3.0.0.0__31bf3856ad364e35\System.Management.Automation.dll | Rules Matched: Suspicious_PowerShell_Loader
[23:09:42] Initial Yara scan complete. Scanned 11447 files, matched 69 files.
[23:09:42] Initial Yara scan finished. Continuing to monitor selected folders for file changes.
[23:09:55] Preparing Yara scan for: C:\Documents and Settings
[23:09:55] Initial Yara scan complete. Scanned 0 files, matched 0 files.
[23:09:55] Initial Yara scan finished. Continuing to monitor selected folders for file changes.
